,image_url,wikipedia_url,wit_split,century_method,is_starter_set,century_id
,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a9/Viola_Desmond.jpg/lossless-page1-1024px-Viola_Desmond.jpg.jpg,http://en.wikipedia.org/wiki/Viola_Desmond,train,with_knowledge_graph,0,739
,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a9/Georgia%2C_Tbilisi_-_Rose_Revolution_%282003%29.jpg/lossless-page1-1024px-Georgia%2C_Tbilisi_-_Rose_Revolution_%282003%29.jpg.jpg,http://en.wikipedia.org/wiki/Rose_Revolution,train,with_knowledge_graph,0,740
,https://upload.wikimedia.org/wikipedia/commons/thumb/2/27/Plaque_for_the_Battle_of_Lewisham%2C_New_Cross_Road_and_Clifton_Rise_%28cropped%29.jpg/lossless-page1-1024px-Plaque_for_the_Battle_of_Lewisham%2C_New_Cross_Road_and_Clifton_Rise_%28cropped%29.jpg.jpg,http://en.wikipedia.org/wiki/Battle_of_Lewisham,train,with_knowledge_graph,0,741
,https://upload.wikimedia.org/wikipedia/commons/thumb/7/70/Germans_invade_Luxembourg.jpg/lossless-page1-1024px-Germans_invade_Luxembourg.jpg.jpg,http://en.wikipedia.org/wiki/German_invasion_of_Luxembourg,train,with_knowledge_graph,0,742
,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f1/JStalin_Secretary_general_CCCP_1942.jpg/lossless-page1-1024px-JStalin_Secretary_general_CCCP_1942.jpg.jpg,http://simple.wikipedia.org/wiki/Joseph_Stalin,test,with_foundation_model,0,743
,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7e/Battle-of-Grand-Coteau-1863.jpg/lossless-page1-1024px-Battle-of-Grand-Coteau-1863.jpg.jpg,http://en.wikipedia.org/wiki/Battle_of_Bayou_Bourbeux,train,with_knowledge_graph,0,744
,https://upload.wikimedia.org/wikipedia/commons/thumb/3/32/Logotipo_de_la_Secretar%C3%ADa_de_Estado_de_Migraciones.png/lossless-page1-1024px-Logotipo_de_la_Secretar%C3%ADa_de_Estado_de_Migraciones.png.jpg,http://en.wikipedia.org/wiki/Secretary_of_State_for_Migration,train,with_knowledge_graph,0,745
,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5c/SrebrenicaPotocari_Memorial_Stone.jpg/lossless-page1-1024px-SrebrenicaPotocari_Memorial_Stone.jpg.jpg,http://en.wikipedia.org/wiki/Bosnian_genocide,train,with_knowledge_graph,0,746
,https://upload.wikimedia.org/wikipedia/commons/thumb/c/ca/Bundesarchiv_Bild_183-H25224%2C_Guernica%2C_Ruinen.jpg/lossless-page1-1024px-Bundesarchiv_Bild_183-H25224%2C_Guernica%2C_Ruinen.jpg.jpg,http://en.wikipedia.org/wiki/Bombing_of_Guernica,train,with_knowledge_graph,0,747
,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0a/Mao_Zedong_in_1959_%28cropped%29.jpg/lossless-page1-1024px-Mao_Zedong_in_1959_%28cropped%29.jpg.jpg,http://en.wikipedia.org/wiki/Mao_Zedong,train,with_foundation_model,0,748
,https://upload.wikimedia.org/wikipedia/commons/thumb/e/eb/Members_of_B_Company_of_the_2-2_Machine_Gun_Battalion_moving_along_a_road_towards_Brunei_AWM_109273.jpg/lossless-page1-1024px-Members_of_B_Company_of_the_2-2_Machine_Gun_Battalion_moving_along_a_road_towards_Brunei_AWM_109273.jpg.jpg,http://en.wikipedia.org/wiki/Borneo_campaign,train,with_knowledge_graph,0,749
,https://upload.wikimedia.org/wikipedia/commons/thumb/a/aa/Kehl_june_1796.jpg/lossless-page1-1024px-Kehl_june_1796.jpg.jpg,http://en.wikipedia.org/wiki/Rhine_campaign_of_1796,train,with_knowledge_graph,0,750
,https://upload.wikimedia.org/wikipedia/commons/thumb/0/08/Acaxee_location.jpg/lossless-page1-1024px-Acaxee_location.jpg.jpg,http://en.wikipedia.org/wiki/Acaxee_Rebellion,train,with_knowledge_graph,0,751
,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a6/Brumadinho%2C_Minas_Gerais_%2847021723582%29.jpg/lossless-page1-1024px-Brumadinho%2C_Minas_Gerais_%2847021723582%29.jpg.jpg,http://en.wikipedia.org/wiki/Brumadinho_dam_disaster,train,with_knowledge_graph,0,752
,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c1/Foxhole_-_Lebanon_-_Beirut_-_July_1958.jpg/lossless-page1-1024px-Foxhole_-_Lebanon_-_Beirut_-_July_1958.jpg.jpg,http://en.wikipedia.org/wiki/1958_Lebanon_crisis,train,with_knowledge_graph,0,753
,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b2/Migrant_Mother_1936_2.jpg/lossless-page1-1024px-Migrant_Mother_1936_2.jpg.jpg,http://en.wikipedia.org/wiki/Florence_Owens_Thompson,,manually_curated,0,754
,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b4/Bopha_2012-12-03_1712Z.jpg/lossless-page1-1024px-Bopha_2012-12-03_1712Z.jpg.jpg,http://en.wikipedia.org/wiki/Typhoon_Bopha,train,with_knowledge_graph,0,755
,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4f/CairoAbbasiyaButrusiya.jpg/lossless-page1-1024px-CairoAbbasiyaButrusiya.jpg.jpg,http://en.wikipedia.org/wiki/Botroseya_Church_bombing,train,with_knowledge_graph,0,756
,https://upload.wikimedia.org/wikipedia/commons/thumb/7/74/2017_Bayrakli-Izmir_PKK_attack.png/lossless-page1-1024px-2017_Bayrakli-Izmir_PKK_attack.png.jpg,http://en.wikipedia.org/wiki/2017_%C4%B0zmir_courthouse_attack,train,with_knowledge_graph,0,757
,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f5/Turkish_cargo_TC-MCL_wreckage.png/lossless-page1-1024px-Turkish_cargo_TC-MCL_wreckage.png.jpg,http://en.wikipedia.org/wiki/Turkish_Airlines_Flight_6491,train,with_knowledge_graph,0,758
,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e6/Taranto-Aerial_view-1.jpg/lossless-page1-1024px-Taranto-Aerial_view-1.jpg.jpg,http://en.wikipedia.org/wiki/Operation_Slapstick,train,with_knowledge_graph,0,759
,https://upload.wikimedia.org/wikipedia/commons/thumb/e/ec/Ambassador.arp.750pix.jpg/lossless-page1-1024px-Ambassador.arp.750pix.jpg.jpg,http://en.wikipedia.org/wiki/Munich_air_disaster,train,with_knowledge_graph,0,760
,https://upload.wikimedia.org/wikipedia/commons/thumb/3/37/Birkenau_m%C3%BAzeum_-_panoramio_%28cropped%29.jpg/lossless-page1-1024px-Birkenau_m%C3%BAzeum_-_panoramio_%28cropped%29.jpg.jpg,http://en.wikipedia.org/wiki/Auschwitz_concentration_camp,train,with_foundation_model,0,761
,https://upload.wikimedia.org/wikipedia/commons/thumb/2/20/Sa%C3%AFd_Kouachi.jpg/lossless-page1-1024px-Sa%C3%AFd_Kouachi.jpg.jpg,http://en.wikipedia.org/wiki/Charlie_Hebdo_shooting,train,with_knowledge_graph,0,762
,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c5/2003%EB%85%84_2%EC%9B%94_%EB%8C%80%EA%B5%AC%EA%B4%91%EC%97%AD%EC%8B%9C_%EB%8C%80%EA%B5%AC_%EC%A7%80%ED%95%98%EC%B2%A0_%ED%99%94%EC%9E%AC_%EC%B0%B8%EC%82%AC_%EC%97%B4%EC%B0%A8_%EB%82%B4%EB%B6%80_%EC%82%AC%EC%A7%84_Daegumetrofire02.jpg/lossless-page1-1024px-2003%EB%85%84_2%EC%9B%94_%EB%8C%80%EA%B5%AC%EA%B4%91%EC%97%AD%EC%8B%9C_%EB%8C%80%EA%B5%AC_%EC%A7%80%ED%95%98%EC%B2%A0_%ED%99%94%EC%9E%AC_%EC%B0%B8%EC%82%AC_%EC%97%B4%EC%B0%A8_%EB%82%B4%EB%B6%80_%EC%82%AC%EC%A7%84_Daegumetrofire02.jpg.jpg,http://en.wikipedia.org/wiki/Daegu_subway_fire,train,with_knowledge_graph,0,763
,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5c/Satsuma-samurai-during-boshin-war-period.jpg/lossless-page1-1024px-Satsuma-samurai-during-boshin-war-period.jpg.jpg,http://en.wikipedia.org/wiki/Boshin_War,train,with_knowledge_graph,0,764
,https://upload.wikimedia.org/wikipedia/commons/thumb/a/ad/2016_Ankara_attack.jpg/lossless-page1-1024px-2016_Ankara_attack.jpg.jpg,http://en.wikipedia.org/wiki/March_2016_Ankara_bombing,train,with_knowledge_graph,0,765
,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f1/Tambov_Rebellion.png/lossless-page1-1024px-Tambov_Rebellion.png.jpg,http://en.wikipedia.org/wiki/Tambov_Rebellion,train,with_knowledge_graph,0,766
,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f5/Map_of_the_Federal_Republic_of_Ambazonia_%28claimed%29.png/lossless-page1-1024px-Map_of_the_Federal_Republic_of_Ambazonia_%28claimed%29.png.jpg,http://en.wikipedia.org/wiki/Anglophone_Crisis,train,with_knowledge_graph,0,767
,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fa/Lviv_1939_Sov_Cavalry.jpg/lossless-page1-1024px-Lviv_1939_Sov_Cavalry.jpg.jpg,http://en.wikipedia.org/wiki/Soviet_invasion_of_Poland,train,with_foundation_model,0,768
,https://upload.wikimedia.org/wikipedia/commons/thumb/e/ec/Ruinsofnamsos.jpg/lossless-page1-1024px-Ruinsofnamsos.jpg.jpg,http://en.wikipedia.org/wiki/Namsos_campaign,train,with_knowledge_graph,0,769
,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c3/Bandit%27s_Roost_by_Jacob_Riis.jpeg/lossless-page1-1024px-Bandit%27s_Roost_by_Jacob_Riis.jpeg.jpg,http://en.wikipedia.org/wiki/Documentary_photography,,manually_curated,0,770
,https://upload.wikimedia.org/wikipedia/commons/thumb/4/41/Yasushi_Nagao_%281961%29.jpg/lossless-page1-1024px-Yasushi_Nagao_%281961%29.jpg.jpg,http://en.wikipedia.org/wiki/Otoya_Yamaguchi,,manually_curated,0,771
,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a5/Water%21_by_Frank_Noel.jpg/lossless-page1-1024px-Water%21_by_Frank_Noel.jpg.jpg,http://en.wikipedia.org/wiki/Pulitzer_Prize_for_Photography,,manually_curated,0,772
,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e0/Robert_Howlett_%28Isambard_Kingdom_Brunel_Standing_Before_the_Launching_Chains_of_the_Great_Eastern%29%2C_The_Metropolitan_Museum_of_Art.jpg/lossless-page1-1024px-Robert_Howlett_%28Isambard_Kingdom_Brunel_Standing_Before_the_Launching_Chains_of_the_Great_Eastern%29%2C_The_Metropolitan_Museum_of_Art.jpg.jpg,http://en.wikipedia.org/wiki/List_of_photographs_considered_the_most_important,,manually_curated,0,773
,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6a/Samoan_crisis_map.jpg/lossless-page1-1024px-Samoan_crisis_map.jpg.jpg,http://en.wikipedia.org/wiki/Samoan_crisis,train,with_knowledge_graph,0,774
,https://upload.wikimedia.org/wikipedia/commons/thumb/c/ce/Samoan_crisis_Apia_beach.jpg/lossless-page1-1024px-Samoan_crisis_Apia_beach.jpg.jpg,http://en.wikipedia.org/wiki/1889_Apia_cyclone,train,with_knowledge_graph,0,775
,https://upload.wikimedia.org/wikipedia/commons/thumb/9/98/Japanese_Invasion_of_Thailand_8_Dec_1941.png/lossless-page1-1024px-Japanese_Invasion_of_Thailand_8_Dec_1941.png.jpg,http://en.wikipedia.org/wiki/Japanese_invasion_of_Thailand,train,with_knowledge_graph,0,776
,https://upload.wikimedia.org/wikipedia/commons/thumb/2/25/Raising_the_Ink_Flag_at_Umm_Rashrash_%28Eilat%29.jpg/lossless-page1-1024px-Raising_the_Ink_Flag_at_Umm_Rashrash_%28Eilat%29.jpg.jpg,http://simple.wikipedia.org/wiki/1948_Arab-Israeli_War,train,with_foundation_model,0,777
,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f9/Vigiles_du_roi_Charles_VII_56.jpg/lossless-page1-1024px-Vigiles_du_roi_Charles_VII_56.jpg.jpg,http://en.wikipedia.org/wiki/Cabochien_revolt,train,with_knowledge_graph,0,778
,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c3/Obote_cropped.png/lossless-page1-1024px-Obote_cropped.png.jpg,http://en.wikipedia.org/wiki/Ugandan_Bush_War,train,with_foundation_model,0,779
,https://upload.wikimedia.org/wikipedia/commons/thumb/9/92/Henry_Peach_Robinson%2C_Fading_Away%2C_1858.jpg/lossless-page1-1024px-Henry_Peach_Robinson%2C_Fading_Away%2C_1858.jpg.jpg,http://en.wikipedia.org/wiki/List_of_photographs_considered_the_most_important,,manually_curated,0,780
,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a5/Wingfoot_Air_Express.jpg/lossless-page1-1024px-Wingfoot_Air_Express.jpg.jpg,http://en.wikipedia.org/wiki/Wingfoot_Air_Express_crash,train,with_knowledge_graph,0,781
,https://upload.wikimedia.org/wikipedia/commons/thumb/6/69/2013_10_20_AMISOM_KDF_Kismayo_Town_007_%2810304957435%29.jpg/lossless-page1-1024px-2013_10_20_AMISOM_KDF_Kismayo_Town_007_%2810304957435%29.jpg.jpg,http://en.wikipedia.org/wiki/Operation_Linda_Nchi,train,with_knowledge_graph,0,782
,https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/Intersection_of_East_Chang%27an_Avenue_and_Nanheyan_Street%2C_Beijing%2C_2014.jpg/lossless-page1-1024px-Intersection_of_East_Chang%27an_Avenue_and_Nanheyan_Street%2C_Beijing%2C_2014.jpg.jpg,http://en.wikipedia.org/wiki/Tank_Man,,manually_curated,0,783
,https://upload.wikimedia.org/wikipedia/commons/thumb/1/16/Jameslawson.jpg/lossless-page1-1024px-Jameslawson.jpg.jpg,http://simple.wikipedia.org/wiki/James_Lawson,train,with_knowledge_graph,0,784
,https://upload.wikimedia.org/wikipedia/commons/thumb/2/20/5.16_Coup_Park_Chung-hee.jpg/lossless-page1-1024px-5.16_Coup_Park_Chung-hee.jpg.jpg,http://en.wikipedia.org/wiki/May_16_coup,train,with_knowledge_graph,0,785
,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a8/Iran_%28orthographic_projection%29.svg/lossless-page1-1024px-Iran_%28orthographic_projection%29.svg.jpg,http://en.wikipedia.org/wiki/LGBT_rights_in_Iran,train,with_foundation_model,0,786
,https://upload.wikimedia.org/wikipedia/commons/thumb/1/14/Infobox_collage_for_MENA_protests.PNG/lossless-page1-1024px-Infobox_collage_for_MENA_protests.PNG.jpg,http://en.wikipedia.org/wiki/Arab_Spring,train,with_foundation_model,0,787
,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9a/TZM_logo.png/lossless-page1-1024px-TZM_logo.png.jpg,http://en.wikipedia.org/wiki/The_Zeitgeist_Movement,train,with_knowledge_graph,0,788
,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4b/Historic_Powick_Bridge_over_the_river_Teme_-_geograph.org.uk_-_767169.jpg/lossless-page1-1024px-Historic_Powick_Bridge_over_the_river_Teme_-_geograph.org.uk_-_767169.jpg.jpg,http://en.wikipedia.org/wiki/Battle_of_Powick_Bridge,train,with_knowledge_graph,0,789
,https://upload.wikimedia.org/wikipedia/commons/thumb/3/37/B-2812_-_China_Southern_Airlines_-_Boeing_757-28S_-_CAN_%2816323139344%29.jpg/lossless-page1-1024px-B-2812_-_China_Southern_Airlines_-_Boeing_757-28S_-_CAN_%2816323139344%29.jpg.jpg,http://en.wikipedia.org/wiki/1990_Guangzhou_Baiyun_airport_collisions,train,with_knowledge_graph,0,790
,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2c/Tarawa_Island_by_Frank_Filan.jpg/lossless-page1-1024px-Tarawa_Island_by_Frank_Filan.jpg.jpg,http://en.wikipedia.org/wiki/Pulitzer_Prize_for_Photography,,manually_curated,0,791
,https://upload.wikimedia.org/wikipedia/commons/thumb/1/11/ETR_400_Roma_Tiburtina_train_station_24_20181231.jpg/lossless-page1-1024px-ETR_400_Roma_Tiburtina_train_station_24_20181231.jpg.jpg,http://en.wikipedia.org/wiki/Livraga_derailment,train,with_knowledge_graph,0,792
,https://upload.wikimedia.org/wikipedia/commons/thumb/b/be/Mount_Hood%2C_OR_9-1-13v_%289726524158%29.jpg/lossless-page1-1024px-Mount_Hood%2C_OR_9-1-13v_%289726524158%29.jpg.jpg,http://en.wikipedia.org/wiki/1986_Mount_Hood_Disaster,train,with_knowledge_graph,0,793
,https://upload.wikimedia.org/wikipedia/commons/thumb/2/29/FatehMilitia.jpg/lossless-page1-1024px-FatehMilitia.jpg.jpg,http://en.wikipedia.org/wiki/Palestinian_insurgency_in_South_Lebanon,train,with_knowledge_graph,0,794
,https://upload.wikimedia.org/wikipedia/commons/thumb/d/df/Photojournalists_bw.jpg/lossless-page1-1024px-Photojournalists_bw.jpg.jpg,http://en.wikipedia.org/wiki/Photojournalism,,manually_curated,0,795
,https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/Zimbabwe_%28orthographic_projection%29.svg/lossless-page1-1024px-Zimbabwe_%28orthographic_projection%29.svg.jpg,http://en.wikipedia.org/wiki/Wankie_coal_mine_disaster,train,with_knowledge_graph,0,796
,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b4/Robert_Bales%2C_March_2012.jpg/lossless-page1-1024px-Robert_Bales%2C_March_2012.jpg.jpg,http://en.wikipedia.org/wiki/Robert_Bales,train,with_knowledge_graph,0,797
,https://upload.wikimedia.org/wikipedia/commons/thumb/c/cc/Flt_811_damage.JPG/lossless-page1-1024px-Flt_811_damage.JPG.jpg,http://en.wikipedia.org/wiki/United_Airlines_Flight_811,train,with_knowledge_graph,0,798
,https://upload.wikimedia.org/wikipedia/commons/thumb/3/38/Location_map_Istanbul.png/lossless-page1-1024px-Location_map_Istanbul.png.jpg,http://en.wikipedia.org/wiki/June_2016_Istanbul_bombing,train,with_knowledge_graph,0,799
,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fe/New_orleans_1862.jpg/lossless-page1-1024px-New_orleans_1862.jpg.jpg,http://en.wikipedia.org/wiki/Capture_of_New_Orleans,train,with_knowledge_graph,0,800
,https://upload.wikimedia.org/wikipedia/commons/thumb/e/eb/Spomenik_zrtvama_zeljeznicke_nesrece-Mirogoj.jpg/lossless-page1-1024px-Spomenik_zrtvama_zeljeznicke_nesrece-Mirogoj.jpg.jpg,http://en.wikipedia.org/wiki/Zagreb_train_disaster,train,with_knowledge_graph,0,801
,https://upload.wikimedia.org/wikipedia/commons/thumb/6/62/Lunch_atop_a_Skyscraper.jpg/lossless-page1-1024px-Lunch_atop_a_Skyscraper.jpg.jpg,http://en.wikipedia.org/wiki/List_of_photographs_considered_the_most_important,,manually_curated,0,802
,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fe/N235BA_Swearingen_SA226TC_Metro_%287427882054%29.jpg/lossless-page1-1024px-N235BA_Swearingen_SA226TC_Metro_%287427882054%29.jpg.jpg,http://en.wikipedia.org/wiki/Propair_Flight_420,train,with_knowledge_graph,0,803
,https://upload.wikimedia.org/wikipedia/commons/thumb/6/67/Macerata_Monumento_ai_Caduti_1932.JPG/lossless-page1-1024px-Macerata_Monumento_ai_Caduti_1932.JPG.jpg,http://en.wikipedia.org/wiki/Macerata_shooting,train,with_knowledge_graph,0,804
,https://upload.wikimedia.org/wikipedia/commons/thumb/e/ec/Baghdad_Convention_Center.jpg/lossless-page1-1024px-Baghdad_Convention_Center.jpg.jpg,http://en.wikipedia.org/wiki/2007_Iraqi_Parliament_bombing,train,with_knowledge_graph,0,805
,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e0/Clara_Petacci.png/lossless-page1-1024px-Clara_Petacci.png.jpg,http://en.wikipedia.org/wiki/Clara_Petacci,train,with_knowledge_graph,0,806
,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7d/Winston_2016-02-20_0130Z_%28cropped%29.jpg/lossless-page1-1024px-Winston_2016-02-20_0130Z_%28cropped%29.jpg.jpg,http://en.wikipedia.org/wiki/Cyclone_Winston,train,with_knowledge_graph,0,807
,https://upload.wikimedia.org/wikipedia/commons/thumb/1/16/Taegukgi_Rallies_%28Mar_1_2017%29.jpg/lossless-page1-1024px-Taegukgi_Rallies_%28Mar_1_2017%29.jpg.jpg,http://en.wikipedia.org/wiki/2016%E2%80%932017_South_Korean_protests,validation,with_knowledge_graph,0,808
,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4a/Frederick_Marryat_by_John_Simpson.jpg/lossless-page1-1024px-Frederick_Marryat_by_John_Simpson.jpg.jpg,http://en.wikipedia.org/wiki/Brown_Lady_of_Raynham_Hall,,manually_curated,0,809
,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c5/Liberty_Loan_pictorial_news%2C_first_aid_in_the_front_lines_MET_DP876892.jpg/lossless-page1-1024px-Liberty_Loan_pictorial_news%2C_first_aid_in_the_front_lines_MET_DP876892.jpg.jpg,http://en.wikipedia.org/wiki/Committee_on_Public_Information,train,with_knowledge_graph,0,810
,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fd/AAV-Nsry.jpg/lossless-page1-1024px-AAV-Nsry.jpg.jpg,http://en.wikipedia.org/wiki/Battle_of_Nasiriyah,train,with_knowledge_graph,0,811
,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4e/Prise_de_la_Bastille.jpg/lossless-page1-1024px-Prise_de_la_Bastille.jpg.jpg,http://en.wikipedia.org/wiki/Storming_of_the_Bastille,train,with_knowledge_graph,0,812
,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5e/Grant%2BLee.jpg/lossless-page1-1024px-Grant%2BLee.jpg.jpg,http://en.wikipedia.org/wiki/Overland_Campaign,train,with_knowledge_graph,0,813
,https://upload.wikimedia.org/wikipedia/commons/thumb/7/70/Prenmicorazon.jpg/lossless-page1-1024px-Prenmicorazon.jpg.jpg,http://en.wikipedia.org/wiki/Young_Lords,train,with_knowledge_graph,0,814
,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7d/The_Village_Inn%2C_Caterham_-_geograph.org.uk_-_1353111.jpg/lossless-page1-1024px-The_Village_Inn%2C_Caterham_-_geograph.org.uk_-_1353111.jpg.jpg,http://en.wikipedia.org/wiki/Caterham_Arms_pub_bombing,train,with_knowledge_graph,0,815
,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1e/Chilean_Protests_2019_Puerto_Montt_12.jpg/lossless-page1-1024px-Chilean_Protests_2019_Puerto_Montt_12.jpg.jpg,http://en.wikipedia.org/wiki/2019%E2%80%932020_Chilean_protests,train,with_foundation_model,0,816
,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9b/Nigeria_Kano_State_map.png/lossless-page1-1024px-Nigeria_Kano_State_map.png.jpg,http://en.wikipedia.org/wiki/2014_Kano_attack,train,with_knowledge_graph,0,817
,https://upload.wikimedia.org/wikipedia/commons/thumb/b/bc/Bay_of_Biscay_map.png/lossless-page1-1024px-Bay_of_Biscay_map.png.jpg,http://en.wikipedia.org/wiki/Operation_Turkey_Buzzard,train,with_knowledge_graph,0,818
,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6a/M%C3%A4nts%C3%A4l%C3%A4_rebellion_machine_guns.jpg/lossless-page1-1024px-M%C3%A4nts%C3%A4l%C3%A4_rebellion_machine_guns.jpg.jpg,http://en.wikipedia.org/wiki/M%C3%A4nts%C3%A4l%C3%A4_rebellion,train,with_knowledge_graph,0,819
,https://upload.wikimedia.org/wikipedia/commons/thumb/9/92/Lubyanka_metro_station_30Mar2010.JPG/lossless-page1-1024px-Lubyanka_metro_station_30Mar2010.JPG.jpg,http://en.wikipedia.org/wiki/2010_Moscow_Metro_bombings,train,with_knowledge_graph,0,820
,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d4/Edwardleung.jpg/lossless-page1-1024px-Edwardleung.jpg.jpg,http://en.wikipedia.org/wiki/Edward_Leung,train,with_knowledge_graph,0,821
,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c8/Cyclone_Leon-Eline_22_feb_2000_0411Z.jpg/lossless-page1-1024px-Cyclone_Leon-Eline_22_feb_2000_0411Z.jpg.jpg,http://en.wikipedia.org/wiki/Cyclone_Leon%E2%80%93Eline,train,with_knowledge_graph,0,822
,https://upload.wikimedia.org/wikipedia/commons/thumb/0/00/Battle_of_the_Wilderness.png/lossless-page1-1024px-Battle_of_the_Wilderness.png.jpg,http://en.wikipedia.org/wiki/Battle_of_the_Wilderness,train,with_knowledge_graph,0,823
,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1c/West_and_East_Germans_at_the_Brandenburg_Gate_in_1989.jpg/lossless-page1-1024px-West_and_East_Germans_at_the_Brandenburg_Gate_in_1989.jpg.jpg,http://en.wikipedia.org/wiki/Revolutions_of_1989,train,with_knowledge_graph,0,824
,https://upload.wikimedia.org/wikipedia/commons/thumb/a/ab/Amtrack-82.jpg/lossless-page1-1024px-Amtrack-82.jpg.jpg,http://en.wikipedia.org/wiki/1982_invasion_of_the_Falkland_Islands,train,with_knowledge_graph,0,825
,https://upload.wikimedia.org/wikipedia/commons/thumb/7/76/21%2CSeptember%2C1934_Typhoon_weather_map.png/lossless-page1-1024px-21%2CSeptember%2C1934_Typhoon_weather_map.png.jpg,http://en.wikipedia.org/wiki/1934_Muroto_typhoon,train,with_knowledge_graph,0,826
,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d3/Cropredy%2C_by_Cropredy_Bridge_-_geograph.org.uk_-_1297392.jpg/lossless-page1-1024px-Cropredy%2C_by_Cropredy_Bridge_-_geograph.org.uk_-_1297392.jpg.jpg,http://en.wikipedia.org/wiki/Battle_of_Cropredy_Bridge,train,with_knowledge_graph,0,827
,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d7/Casino_Royale_Monterrey_2.jpg/lossless-page1-1024px-Casino_Royale_Monterrey_2.jpg.jpg,http://en.wikipedia.org/wiki/2011_Monterrey_casino_attack,train,with_knowledge_graph,0,828
,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e8/Point_de_vue_du_Gras_by_Ni%C3%A9pce%2C_1826.jpg/lossless-page1-1024px-Point_de_vue_du_Gras_by_Ni%C3%A9pce%2C_1826.jpg.jpg,http://en.wikipedia.org/wiki/List_of_photographs_considered_the_most_important,,manually_curated,0,829
,https://upload.wikimedia.org/wikipedia/commons/thumb/4/42/Militaires_nig%C3%A9riens_Diffa_Mars_2015.jpg/lossless-page1-1024px-Militaires_nig%C3%A9riens_Diffa_Mars_2015.jpg.jpg,http://en.wikipedia.org/wiki/Boko_Haram_insurgency,train,with_knowledge_graph,0,830
,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5a/Nikariots.jpg/lossless-page1-1024px-Nikariots.jpg.jpg,http://en.wikipedia.org/wiki/Nika_riots,train,with_knowledge_graph,0,831
,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d6/Democratic_Republic_of_the_Congo_%28orthographic_projection%29.svg/lossless-page1-1024px-Democratic_Republic_of_the_Congo_%28orthographic_projection%29.svg.jpg,http://simple.wikipedia.org/wiki/Democratic_Republic_of_the_Congo,train,with_foundation_model,0,832
,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8c/Miensk_-_Plac_Niezale%C5%BEna%C5%9Bci.jpg/lossless-page1-1024px-Miensk_-_Plac_Niezale%C5%BEna%C5%9Bci.jpg.jpg,http://en.wikipedia.org/wiki/2008_Minsk_bombing,train,with_knowledge_graph,0,833
